0,1,L,116263(126829),128.731,125.871,121.424,121.57,121.832,121.836,119.815,121.947,122.274,120.178,119.726,119.333,122.378,126.179,121.483,118.782,117.019,114.916,114.732,114.109,116.442,113.938,115.871,116.846,116.294,115.305,113.805,114.088,115.389,113.37,110.19,111.044,111.474,109.808,110.038,111.705,112.965,112.534,111.975,111.476,111.387,110.97,109.956,109.371,109.214,109.136,108.565,107.211,108.533,108.069,106.745,108.793,108.335,106.891,105.501,106.394,107.311,107.536,105.939,106.167,107.312,103.052,106.804,105.876,105.88,104.811,106.787,104.617,102.599,105.545,105.328,104.801,104.366,105.592,106.568,104.514,105.763,105.882,104.022,104.026,103.965,106.551,101.658,101.795,103.574,105.737,104.2,103.648,103.631,105.006,106.147,105.432,104.068,105.259,105.418,102.854,103.605,104.423,102.719,101.402,105.113,105.585,104.633,102.006,104.393,103.698,104.206,103.42,104.256,104.217,101.877,102.131,101.344,103.399,102.467,103.671,102.47,103.335,100.628,103.347,99.2897,99.7309,100.683,103.05,101.054,100.498,102.169,103.52,100.986,101.493,101.755,101.526,101.301,100.691,101.72,100.617,98.4614,101.231,100.801,100.748,100.434,101.207,100.726,100.691,100.901,99.7745,99.0042,99.9266,100.201,100.58,99.4996,100.385,102.635,101.676,99.9896,101.254,98.9768,99.9111,99.5945,100.52,101.188,101.979,100.891,102.086,101.53,99.9568,101.156,101.322,100.393,100.31,99.9786,99.988,99.664,100.627,100.198,102.305,100.294,99.4514,100.483,99.8561,100.118,100.344,100.733,100.288,98.6886,99.8077,100.868,98.8945,99.4727,99.9392,98.5347,97.6872,98.5557,98.5651,98.6475,99.6033,100.258,97.4538,99.5437,97.9075,99.1565,95.7765,99.5169,98.7739,99.1598,98.2039,98.1232,95.4632,98.5385,97.3898,96.0768,99.0386,98.465,98.5328,97.1213,96.0435,98.4147,97.9091,97.2125,98.2191,97.4318,97.5547,97.6665,97.4544,95.8257,97.908,96.3979,98.1086,98.0506,97.8132,97.2703,100.478,99.184,97.7343,97.2192,98.6201,95.9117,95.3207,98.4822,97.3156,97.1103,94.5178,97.6873,97.877,93.9986,97.1667,98.148,97.6966,96.6088,98.3583,97.568,98.7027,95.5072,97.4595,96.6185,96.9858,96.988,95.8977,97.6086,96.9782,97.3133,97.2726,98.2264,97.6681,97.7505,96.9904,96.2735,97.5122,93.7918,97.0219,97.6717,96.8392,95.814,94.6545,97.5662,94.9868,95.1696,95.1357,95.5331,95.6388,97.2162,95.7831,97.0032,94.8326,98.0271,96.8749,97.0594,97.4147,97.2516,95.4518,95.5536,95.8708,97.4072,94.7636,95.1229,96.2502,95.4292,93.0916,93.3112,93.5909,94.616,95.8083,95.415,95.587,96.6734,96.9022,96.4087,95.6675,96.3818,94.6994,94.4077,94.5424,95.3254,96.5756,95.7854,95.1666,94.2027,95.6188,94.9624,93.7849,96.6513,95.883,94.9303,95.066,96.0435,93.8287,93.284,93.5086,94.4617,96.5722,97.7692,94.3012,93.5578,93.9454,93.8194,95.1952,95.7231,97.2224,96.0406,96.4767,96.1453,95.9639,95.3479,97.909,97.8411,97.1,97.5727,95.9976,95.1534,93.4699,93.4204,94.8642,95.0998,96.5839,94.3504,92.1325,94.6366,95.5406,95.6078,95.284,95.0962,95.0309,93.7922,96.0942,96.1197,95.587,93.3659,93.2604,93.2908,95.0184,95.1776,96.0687,94.4224,94.8109,95.7597,94.8305,93.2393,94.8237,93.668,94.7304,94.302,94.2529,94.6113,93.3434,93.6451,94.5056,95.9317,94.7874,94.3816,95.8475,95.3944,93.9442,95.0403,94.823,95.3304,94.0292,93.249,95.2049,96.7071,96.2462,95.2139,93.8255,90.8085,91.9554,91.2316,92.4524,93.2153,93.2773,94.1079,95.2565,93.5803,93.218,94.1841,93.9372,96.157,94.5086,95.6269,96.4519,94.2324,93.1667,92.1655,93.2923,93.1332,94.0869,92.9459,93.1074,93.1807,92.3152,92.0232,91.9482,95.3082,95.2596,93.1955,93.8465,92.7829,91.4635,95.2578,92.8489,92.931,92.4062,94.8093,92.5907,93.8391,93.127,92.6156,93.0793,93.6657,94.1615,94.1415,92.2189,92.3229,94.2554,94.4639,93.6396,91.6471,91.3943,93.1133,92.9968,92.8924,92.9284,94.7406,94.2925,92.9222,94.0998,94.7554,95.1771,95.1555,93.5998,92.3335,91.8151,93.493,91.1181,94.6178,92.4133,94.4748,92.4328,93.7835,93.9682,93.0613,90.6751,93.4242,93.1557,94.6458,93.5278,93.0635,91.4861,93.7081,91.6744,92.9009,92.9759,94.231,94.3049,92.907,92.4969,90.5034,91.7992,91.4209,93.8079,93.038,92.405,93.6845,92.8283,93.0731,92.5197,93.0946,93.9435,93.6609,94.5748,93.5626,93.2291,93.9879,93.8814,93.1902,94.2643,92.2402,92.2548,92.6871,93.6686,93.091,94.1479,92.633,92.5625,93.4422,93.7281,92.084,93.105,94.2207,94.4258,92.4146,93.3192,92.6,92.3029,91.8049,92.7648,91.2105,91.6485,89.9747,90.3849,90.963,93.0868,91.3704,91.224,89.245,91.4299,91.1347,91.9151,92.5797,90.3213,91.6291,93.5827,92.4931,92.1939,91.7675,92.8079,89.8819,90.786,91.6634,89.7103,88.7567,91.044,91.8879,89.1999,90.6966,90.3584,92.3779,90.9939,91.099,90.9111,91.9868,91.1491,92.0103,91.4936,90.7244,91.5092,93.0872,90.9429,91.9241,91.0914,91.9547,91.7336,91.685,90.2165,92.7454,92.7498,92.6932,91.4109,91.9853,89.9775,92.9203,91.9178,92.8698,90.6984,90.2179,89.7523,91.8886,89.5483,91.476,90.4056,90.4265,92.2891,90.6968,90.095,92.3006,93.0039,93.0318,93.9218,94.0235,91.2968,92.3474,90.9859,92.2672,91.6738,92.8886,89.9613,90.5227,91.7433,92.1562,92.3135,92.1569,92.0055,91.6035,91.0898,89.678,92.7792,92.3531,92.3289,90.5183,92.6163,91.8807,91.5109,91.5031,92.3392,90.7697,91.2871,92.2346,92.4033,91.5924,90.3382,89.6444,89.9902,91.6217,89.4514,89.9623,90.0725,90.4441,91.7398,91.5499,91.8102,89.7054,90.2547,90.7845,91.4395,91.0039,91.1547,90.6906,90.7365,90.7837,91.0041,91.0242,91.2574,90.6323,92.85,92.3544,92.0043,91.3295,92.0822,90.3069,91.4674,90.7242,89.7665,87.838,87.6571,89.4305,91.1124,90.9203,91.3246,90.906,90.7005,92.4762,91.6228,90.4182,91.2337,90.3651,88.4995,90.5142,90.6618,89.9712,91.3747,91.9639,91.0608,91.2139,90.162,89.4409,90.2754,90.5863,90.6926,91.9179,90.3328,89.3742,90.6128,90.4181,90.0754,90.5178,89.9026,89.7824,90.2845,91.8016,90.6523,89.2162,88.9856,88.9455,89.417,88.8835,89.0757,88.038,88.6841,87.3987,87.3674,91.1043,88.8421,91.3551,90.266,90.9192,89.9224,89.5461,89.5212,89.0584,90.7473,89.6323,90.3679,90.1394,89.909,88.6172,89.3569,91.3308,91.1289,90.7331,90.0904,89.5707,90.9549,91.0368,91.834,89.8676,88.9649,88.5042,89.047,91.4357,91.9719,91.7225,90.993,91.3649,90.0175,89.4461,89.1794,88.3542,88.8159,91.3824,90.1146,90.0863,87.3592,87.3667,89.264,89.9323,91.3952,91.408,90.7334,89.119,90.8104,89.3012,90.4932,89.7251,88.2046,88.9589,88.8626,89.1291,90.0739,88.0775,88.7331,89.8063,88.843,87.2176,87.4924,89.0778,88.3731,87.0682,88.7846,89.0485,89.645,87.6088,89.2691,89.1466,89.5982,87.8257,86.4784,87.368,89.555,89.6656,89.7024,89.0574,88.7016,89.1083,89.3581,87.9767,89.3116,88.2767,85.3651,87.2148,88.535,88.1833,88.2643,87.3842,85.4507,86.1064,85.9464,88.4876,87.1447,88.9628,88.2919,88.4128,86.9441,89.3234,89.8145,89.1808,90.1892,88.9536,89.0738,89.0479,89.8271,89.6884,90.2885,89.7186,88.1907,87.8156,87.5669,88.6859,86.9372,87.5759,89.1041,88.2816,87.8893,89.9975,90.3814,87.8311,87.8234,88.0627,88.2039,88.7381,88.2773,90.0434,90.3161,88.992,88.5109,88.522,86.875,89.2544,88.2709,88.8864,88.737,85.5198,86.1992,87.0137,88.1045,87.74,87.7241,87.2626,86.2921,86.7541,87.8781,88.0959,88.9209,89.3585,88.9086,87.9142,88.713,88.0428,85.6408,87.8148,87.2095,87.971,86.0921,88.3881,89.0302,88.351,87.8641,87.6227,88.0519,88.9349,89.2944,90.1267,89.0654,88.8565,89.0329,89.8978,86.6085,87.3664,88.5767,89.2201,88.2708,87.3226,86.9672,87.2259,86.2907,88.3539,87.1187,87.3364,88.7732,89.0692,88.9609,88.5172,87.3435,88.0807,87.2431,87.8351,88.0851,88.6821,87.4916,87.6443,87.7172,87.3796,87.5059,88.9595,88.7537,87.8285,87.9456,87.3558,87.4955,89.1801,88.2815,87.6958,88.1821,87.1002,87.7512,88.6623,87.3396,88.2446,87.6544,86.8855,86.883,87.4774,88.0115,89.8585,88.4147,86.6265,86.6751,86.7522,86.4247,87.346,87.0327,86.3946,86.0832,84.6941,84.889,87.5166,85.8633,87.1755,85.7239,86.4235,87.9903,87.0629,87.7056,87.4913,87.5522,87.0326,87.035,86.9225,88.5539,86.7651,88.1633,88.4948,85.3882,84.3922,85.2656,84.7012,84.5055,84.0525,83.4562,85.1227,87.8087,87.9961,87.7118,86.7273,87.9617,86.5726,86.4677,86.4311,86.5276,86.6211,85.5591,87.5604,86.8571,88.1601,87.3267,86.1724,84.4658,83.7623,85.456,85.491,85.3353,86.3727,87.1153,86.6927,86.6948,86.365,85.6624,85.7275,84.5318,84.7673,85.7587,85.2105,85.1066,85.9272,87.0349,86.6807,85.8693,87.6977,85.1828,86.6571,86.0146,85.5222,85.222,86.5108,85.628,86.0147,85.5384,85.9634,87.5241,86.2308,86.5383,85.6876,84.3432,86.0392,85.4173,86.6674,86.2191,87.0366,85.3542,84.9672,84.9637,84.8113,84.9792,85.5169,85.1603,86.8513,84.8006,84.8369,84.724,86.0061,87.0966,86.9519,86.5135,86.6598,86.666,85.3107,86.561,85.8784,83.6262,84.5741,85.2678,87.736,86.3984,85.7047,86.5526,87.0977,85.5974,86.4034,86.8779,86.5075,86.4947,88.0009,85.6516,85.5686,84.7476,85.817,86.7892,85.4998,87.6858,87.4392,87.1105,86.8624,86.0297,84.6675,83.0294,83.3516,85.7567,85.0761,86.5194,86.5079,86.473,84.9883,86.2964,86.1284,86.0058,85.9261,84.2631,83.8216,84.9931,85.7242,87.0782,85.677,87.0324,86.9912,86.2981,85.7485,85.1285,85.1421,85.7291,86.1188,85.1159,85.9676,84.9064,86.0736,86.196,85.1082,86.2531,85.894,84.5968,86.259,85.3692,86.223,86.3538,85.1625,84.0767,85.1127,87.5371,87.0798,86.6383,85.7517,86.1729,85.1551,85.0731,84.2278,86.1621,86.2533,85.5096,86.0144,85.2852,84.9558,82.6753,84.2965,84.8862,84.8496,85.077,85.8895,84.4655,84.8709,84.4855,85.8135,85.972,85.8215,85.0719,84.9736,86.392,86.3925,86.0844,84.6448,84.2016,84.7327,84.1669,84.7066,84.0411,85.4595,84.7272,86.3202,85.8757,86.6453,84.8766,85.7937,85.6079,85.1389,84.1431,84.1763,83.2879,85.2517,84.56,85.5198,85.9547,84.486,84.473,86.8884,86.9296,85.6791,84.2834,83.1489,83.2435,84.9252,85.7475,84.0988,82.1245,83.4527,85.6786,85.823,84.3897,84.2316,84.1833,84.7099,86.5735,85.4895,86.508,86.0308,86.0818,86.1056,86.8223,86.3396,84.4227,83.302,83.9742,84.4545,85.1513,85.24,85.7282,83.8337,84.4139,83.4577,83.5027,85.2641,86.0393,85.2665,85.049,84.185,83.3932,83.3885,85.7837,84.858,84.795,83.439,84.8158,83.9837,84.2827,85.9194,86.0207,85.0927,83.6656,83.9772,85.8991,86.2035,86.3085,86.2316,86.3825,86.275,86.7933,85.512,85.0182,83.3827,83.5595,83.2321,84.3602,84.0636,85.3632,84.1667,82.8986,84.1345,85.1325,83.6818,85.0747,84.9881,86.096,85.6105,84.7172,84.6089,83.2271,83.9009,84.9138,84.8804,82.2326,84.3047,84.8324,85.5498,86.3667,86.5266,83.8431,85.0712,85.2043,86.0022,86.4375,86.0663,85.56,84.6045,85.1922,86.2755,85.6274,83.7244,84.0646,83.8399,82.6272,84.0944,85.8651,86.2726,87.3572,85.5646,84.8843,85.3967,84.9633,84.2537,84.1778,84.072,84.1371,84.3066,85.0427,85.0369,84.7031,83.8997,85.0396,85.2673,83.2416,84.6213,85.7547,83.9149,85.755,85.467,83.5754,83.7924,83.7691,82.8612,81.8411,82.4461,84.4103,82.571,83.8739,84.4791,86.1776,84.5639,83.7453,82.8216,83.5679,82.8344,81.0738,81.7859,83.8504,83.6402,84.2818,84.3575,84.2152,82.6364,83.5834,83.689,83.4951,82.2627,82.5932,82.6992,82.9136,82.8394,82.5872,82.0333,82.5104,83.5732,82.8076,82.19,83.9444,83.1468,83.7959,83.0731,83.3467,82.8266,82.1603,82.5478,82.9194,84.0341,83.2478,82.7373,83.3339,84.9806,84.8781,83.589,83.8141,85.1294,83.523,83.4329,84.5853,84.6336,83.3104,83.7035,84.2467,83.8825,82.5288,83.4484,82.5768,82.5544,84.0941,83.9121,82.5765,84.0249,83.6454,83.6582,82.5326,83.675,83.2959,83.385,83.4006,84.4065,82.6291,82.1321,81.6799,82.8312,83.5585,83.5769,84.2415,83.1288,84.1133,84.9844,82.3829,82.6535,83.8989,84.277,82.7672,81.5426,81.5536,82.8735,82.75,82.6629,81.8818,82.1336,83.5825,83.6305,83.8175,84.1967,83.9461,82.0609,80.0307,82.5069,83.7327,83.3232,83.9437,83.0849,83.354,82.2207,83.2399,83.6557,81.985,83.5594,83.1897,82.5763,82.4659,81.94,80.6398,81.6161,81.9466,81.1485,82.4098,82.3652,82.7459,82.5675,82.7735,83.4733,84.4001,82.4564,81.19,82.22,82.6955,83.4037,83.0125,82.7925,83.27,83.0953,83.0935,83.0597,82.2646,82.1925,82.2548,82.863,83.7561,83.4877,83.1293,82.8721,83.2202,83.7979,83.7671,83.6772,81.3154,82.7077,83.4304,82.9824,82.1473,82.0308,80.7156,82.2146,82.9179,82.6796,83.5943,84.004,81.5859,81.6778,82.2903,82.1292,83.1901,83.5278,81.6389,80.7747,82.562,83.6774,81.7828,80.2745,80.798,81.1243,81.043,81.0312,81.8194,81.2517,81.5621,83.213,83.3562,82.7566,82.7464,82.6528,83.3153,82.8715,82.7268,81.5718,79.7367,80.7827,82.5356,82.4249,81.6919,80.8715,82.083,81.9135,82.0941,82.5764,80.8186,81.3303,83.1105,82.8845,80.5891,80.8961,81.2301,81.708,81.678,81.548,80.5112,81.4119,82.1114,82.5821,82.8516,82.4391,82.1389,82.6138,81.7612,81.6637,81.9436,82.693,81.7661,81.6708,81.9417,81.994,81.1109,81.1816,80.8703,80.9946,80.3943,81.6969,80.7372,78.6944,78.4978,79.0199,78.3403,79.3391,80.8479,81.1469,81.5628,80.7909,81.0555,81.2013,80.3193,80.9779,81.6626,81.9477,81.9004,81.1167,82.36,82.0208,81.5181,81.9535,81.2418,80.2243,81.5676,81.3887,81.5721,81.0232,82.0117,81.0012,80.4432,80.9517,80.2255,79.9096,80.4994,80.7232,81.7964,81.3977,81.4139,81.8033,81.5771,82.0442,80.8065,80.6919,81.2247,80.0106,80.5789,80.4754,80.2455,80.4125,81.6668
